Employee_ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany
3818,46,No,Travel_Rarely,Human Resources,2,PHD,Technical Degree,Female,Sales Executive,1,Divorced,36314,No,3,15,2,6
3819,36,No,Travel_Rarely,Human Resources,30,PHD,Marketing,Male,Research Director,3,Divorced,6809,No,2,27,4,5
3820,18,No,Non-Travel,Sales,6,FSc,Marketing,Male,Laboratory Technician,4,Married,34505,Yes,4,14,3,14
3821,52,No,Travel_Rarely,Human Resources,2,PHD,Human Resources,Male,Manufacturing Director,1,Single,21122,No,3,25,1,7
3822,35,No,Travel_Frequently,Sales,19,MS,Marketing,Female,Research Director,3,Single,39439,No,1,37,1,0
3823,41,No,Non-Travel,Sales,30,PHD,Marketing,Female,Research Director,1,Divorced,24662,Yes,2,14,3,4
3824,20,No,Travel_Rarely,Human Resources,1,FSc,Marketing,Female,Research Scientist,3,Single,15636,Yes,2,29,3,13
3825,43,Yes,Travel_Rarely,Human Resources,26,PHD,Marketing,Male,Research Scientist,4,Divorced,10830,No,3,15,1,1
3826,26,No,Travel_Frequently,Human Resources,25,MS,Marketing,Male,Human Resources,2,Single,22547,No,2,20,4,16
3827,24,Yes,Travel_Rarely,Sales,5,MS,Life Sciences,Female,Laboratory Technician,3,Single,4772,No,2,2,2,11
3828,43,No,Non-Travel,Research & Development,19,PHD,Marketing,Female,Healthcare Representative,4,Divorced,29890,Yes,1,17,1,17
3829,52,No,Non-Travel,Sales,18,PHD,Life Sciences,Female,Laboratory Technician,4,Married,39763,Yes,2,4,1,6
3830,43,No,Travel_Frequently,Sales,3,PHD,Life Sciences,Male,Manager,4,Married,20637,No,2,7,3,20
3831,32,No,Non-Travel,Human Resources,15,MS,Other,Female,Healthcare Representative,2,Divorced,29010,Yes,4,18,3,8
3832,54,No,Non-Travel,Research & Development,8,PHD,Medical,Female,Laboratory Technician,2,Divorced,38240,No,3,14,2,11
3833,22,No,Non-Travel,Research & Development,17,BS,Technical Degree,Female,Sales Executive,4,Single,15219,Yes,1,5,2,12
3834,29,No,Travel_Frequently,Human Resources,11,MS,Technical Degree,Male,Research Director,3,Married,36874,Yes,4,12,2,14
3835,53,No,Travel_Rarely,Sales,14,PHD,Technical Degree,Female,Manager,2,Married,9346,No,4,22,2,9
3836,26,No,Travel_Frequently,Research & Development,23,MS,Other,Female,Sales Executive,2,Single,12428,Yes,3,32,1,8
3837,31,No,Travel_Frequently,Human Resources,12,MS,Human Resources,Female,Research Director,1,Married,18507,No,4,20,1,14
3838,53,No,Travel_Frequently,Human Resources,16,PHD,Technical Degree,Female,Sales Executive,4,Divorced,35865,Yes,3,37,2,11
3839,29,No,Non-Travel,Sales,2,MS,Technical Degree,Male,Research Director,4,Single,34989,Yes,2,39,2,13
3840,31,No,Travel_Frequently,Sales,29,MS,Marketing,Male,Healthcare Representative,2,Married,28503,No,4,20,4,17
3841,28,Yes,Travel_Frequently,Human Resources,3,MS,Human Resources,Female,Research Director,2,Divorced,3500,No,1,26,4,5
3842,30,No,Non-Travel,Human Resources,20,MS,Life Sciences,Female,Research Scientist,4,Divorced,25486,No,3,32,1,20
3843,33,No,Travel_Rarely,Human Resources,29,MS,Other,Female,Research Director,3,Single,16786,No,1,34,1,7
3844,58,No,Non-Travel,Sales,23,PHD,Technical Degree,Female,Sales Representative,1,Single,1820,Yes,3,18,4,20
3845,39,No,Non-Travel,Sales,23,PHD,Human Resources,Male,Healthcare Representative,4,Married,14850,No,1,2,2,0
3846,32,Yes,Non-Travel,Sales,5,MS,Technical Degree,Female,Research Director,1,Single,24645,No,4,20,2,13
3847,33,Yes,Travel_Frequently,Research & Development,2,MS,Medical,Female,Research Director,4,Married,23923,No,4,9,1,18
3848,44,No,Travel_Rarely,Human Resources,11,PHD,Human Resources,Female,Research Director,2,Married,2321,No,1,18,1,1
3849,23,No,Travel_Frequently,Human Resources,13,MS,Medical,Female,Sales Representative,4,Divorced,24490,Yes,3,9,1,1
3850,44,No,Travel_Frequently,Sales,19,PHD,Medical,Female,Healthcare Representative,3,Divorced,5844,No,2,20,4,8
3851,53,No,Travel_Frequently,Sales,7,PHD,Other,Male,Research Director,4,Married,9801,No,4,10,3,2
3852,46,No,Non-Travel,Sales,29,PHD,Medical,Female,Manager,3,Married,17520,Yes,3,28,2,18
3853,59,No,Non-Travel,Human Resources,14,PHD,Other,Female,Laboratory Technician,4,Divorced,25288,No,1,37,3,18
3854,51,No,Non-Travel,Human Resources,30,PHD,Life Sciences,Female,Sales Executive,4,Divorced,8896,No,3,24,4,7
3855,50,No,Non-Travel,Human Resources,5,PHD,Medical,Female,Sales Executive,2,Single,7418,No,2,29,3,5
3856,35,No,Non-Travel,Sales,19,MS,Technical Degree,Female,Healthcare Representative,3,Single,5931,No,2,17,2,9
3857,46,Yes,Travel_Rarely,Sales,14,PHD,Life Sciences,Female,Manufacturing Director,1,Married,1629,Yes,1,11,2,4
3858,47,No,Travel_Frequently,Sales,7,PHD,Human Resources,Female,Research Scientist,4,Divorced,22953,No,1,36,4,6
3859,47,Yes,Travel_Rarely,Sales,5,PHD,Life Sciences,Female,Manager,4,Divorced,8909,No,1,6,3,12
3860,54,No,Travel_Frequently,Human Resources,29,PHD,Medical,Male,Manufacturing Director,3,Single,39320,Yes,3,28,2,3
3861,32,No,Travel_Frequently,Research & Development,25,MS,Medical,Male,Sales Representative,1,Married,16332,No,4,25,3,10
3862,53,No,Travel_Frequently,Sales,19,PHD,Life Sciences,Female,Research Scientist,4,Married,5633,No,2,5,1,4
3863,43,No,Travel_Rarely,Sales,12,PHD,Marketing,Female,Laboratory Technician,1,Divorced,7198,Yes,2,30,4,14
3864,45,No,Travel_Frequently,Human Resources,6,PHD,Life Sciences,Female,Sales Executive,1,Divorced,13607,No,2,18,2,13
3865,23,No,Travel_Frequently,Human Resources,3,MS,Other,Male,Research Director,4,Divorced,17486,Yes,1,36,1,5
3866,18,No,Travel_Frequently,Research & Development,2,FSc,Medical,Female,Sales Representative,3,Married,23396,No,3,7,2,13
3867,56,No,Non-Travel,Sales,20,PHD,Medical,Male,Human Resources,2,Divorced,33935,No,3,40,4,17
3868,37,No,Travel_Rarely,Research & Development,14,PHD,Other,Female,Laboratory Technician,2,Divorced,4243,Yes,4,13,2,1
3869,59,No,Travel_Frequently,Human Resources,4,PHD,Marketing,Male,Research Scientist,4,Single,30307,No,3,29,1,18
3870,42,No,Travel_Frequently,Sales,13,PHD,Other,Male,Laboratory Technician,3,Divorced,36915,No,1,36,1,10
3871,26,No,Non-Travel,Research & Development,5,MS,Medical,Male,Research Scientist,1,Divorced,36832,No,3,1,4,14
3872,28,No,Travel_Rarely,Sales,26,MS,Marketing,Female,Manufacturing Director,3,Single,11327,No,2,40,1,19
3873,39,No,Travel_Rarely,Sales,25,PHD,Other,Male,Manufacturing Director,4,Single,13701,No,4,36,4,3
3874,23,Yes,Travel_Rarely,Sales,20,MS,Marketing,Female,Laboratory Technician,1,Married,30116,No,4,29,1,16
3875,40,No,Travel_Rarely,Sales,7,PHD,Marketing,Female,Research Director,3,Single,19740,Yes,2,33,1,11
3876,39,Yes,Travel_Rarely,Sales,7,PHD,Medical,Female,Sales Representative,1,Single,32116,No,1,18,4,12
3877,38,No,Travel_Rarely,Sales,13,PHD,Technical Degree,Female,Healthcare Representative,2,Single,30556,No,3,12,2,7
3878,26,Yes,Travel_Frequently,Human Resources,28,MS,Technical Degree,Male,Sales Representative,1,Divorced,5362,No,1,36,3,8
3879,18,No,Travel_Rarely,Research & Development,13,FSc,Other,Female,Manager,3,Married,17926,No,3,22,3,0
3880,55,No,Travel_Frequently,Sales,7,PHD,Marketing,Male,Sales Executive,4,Married,5688,No,4,27,2,19
3881,43,No,Travel_Rarely,Sales,12,PHD,Marketing,Female,Laboratory Technician,4,Single,32850,No,2,31,3,11
3882,52,No,Travel_Rarely,Human Resources,16,PHD,Human Resources,Female,Laboratory Technician,3,Single,37798,No,3,29,3,2
3883,45,No,Travel_Rarely,Research & Development,17,PHD,Technical Degree,Male,Human Resources,2,Divorced,13842,No,3,31,4,9
3884,43,Yes,Travel_Frequently,Research & Development,15,PHD,Technical Degree,Male,Manufacturing Director,3,Divorced,30954,Yes,2,8,1,17
3885,27,No,Travel_Rarely,Research & Development,1,MS,Technical Degree,Male,Sales Representative,4,Divorced,27982,No,4,25,2,14
3886,57,No,Travel_Rarely,Research & Development,4,PHD,Marketing,Male,Research Director,2,Single,39416,Yes,3,5,2,7
3887,28,No,Travel_Rarely,Sales,16,MS,Technical Degree,Male,Research Director,2,Married,1547,No,1,29,2,5
3888,44,No,Travel_Frequently,Sales,9,PHD,Medical,Male,Human Resources,4,Single,6680,No,2,8,4,18
3889,32,Yes,Travel_Rarely,Sales,7,MS,Human Resources,Female,Research Director,2,Married,9449,No,2,23,4,1
3890,41,No,Travel_Rarely,Research & Development,28,PHD,Marketing,Female,Sales Executive,2,Divorced,39990,No,2,23,4,12
3891,36,No,Travel_Frequently,Sales,9,PHD,Medical,Female,Manufacturing Director,2,Divorced,16558,Yes,4,11,3,11
3892,52,No,Travel_Rarely,Human Resources,7,PHD,Technical Degree,Male,Human Resources,4,Married,1875,No,1,33,4,17
3893,34,No,Travel_Rarely,Sales,19,MS,Other,Female,Manager,2,Divorced,18075,No,3,35,1,10
3894,38,No,Non-Travel,Human Resources,11,PHD,Technical Degree,Male,Sales Executive,1,Divorced,5916,No,2,33,2,15
3895,50,No,Travel_Rarely,Research & Development,2,PHD,Technical Degree,Male,Manager,2,Divorced,2111,Yes,3,12,3,18
3896,54,Yes,Travel_Rarely,Sales,23,PHD,Human Resources,Male,Manufacturing Director,2,Married,10363,Yes,1,21,2,17
3897,25,No,Travel_Rarely,Sales,15,MS,Human Resources,Male,Human Resources,3,Single,9167,No,4,8,1,0
3898,31,No,Non-Travel,Research & Development,23,MS,Marketing,Male,Sales Executive,1,Divorced,28552,No,2,23,2,0
3899,39,No,Travel_Rarely,Human Resources,18,PHD,Technical Degree,Female,Research Director,3,Single,23403,Yes,3,18,4,13
3900,47,No,Non-Travel,Research & Development,2,PHD,Technical Degree,Female,Healthcare Representative,4,Married,38789,No,1,4,1,0
3901,48,No,Travel_Rarely,Sales,24,PHD,Life Sciences,Male,Research Scientist,2,Divorced,26218,No,1,30,1,0
3902,52,No,Non-Travel,Sales,5,PHD,Marketing,Male,Sales Representative,2,Divorced,37956,Yes,2,4,3,3
3903,49,No,Travel_Rarely,Research & Development,28,PHD,Marketing,Male,Manufacturing Director,3,Married,34190,No,4,35,2,13
3904,22,Yes,Travel_Rarely,Human Resources,30,BS,Human Resources,Female,Healthcare Representative,2,Married,18208,No,2,20,2,2
3905,58,Yes,Non-Travel,Sales,2,PHD,Marketing,Female,Manufacturing Director,4,Married,33217,Yes,4,6,4,18
3906,46,No,Travel_Rarely,Human Resources,21,PHD,Medical,Female,Research Director,3,Single,2552,Yes,1,11,2,5
3907,36,No,Travel_Frequently,Research & Development,24,PHD,Marketing,Male,Manager,3,Divorced,36341,Yes,1,32,2,14
3908,20,No,Travel_Rarely,Sales,5,FSc,Life Sciences,Female,Sales Representative,3,Married,14012,Yes,1,27,1,16
3909,39,No,Travel_Frequently,Sales,16,PHD,Marketing,Male,Sales Representative,1,Single,29686,No,2,1,3,20
3910,55,No,Non-Travel,Sales,16,PHD,Marketing,Female,Research Scientist,3,Married,36028,Yes,4,2,3,5
3911,43,No,Non-Travel,Human Resources,18,PHD,Other,Male,Sales Executive,4,Single,22142,No,3,12,3,5
3912,50,No,Travel_Rarely,Sales,14,PHD,Marketing,Female,Laboratory Technician,1,Divorced,21112,No,3,39,3,2
3913,56,No,Travel_Frequently,Research & Development,25,PHD,Other,Male,Sales Representative,2,Divorced,11952,Yes,4,40,2,17
3914,28,No,Non-Travel,Research & Development,22,MS,Marketing,Male,Healthcare Representative,2,Married,26483,No,1,18,1,8
3915,22,No,Travel_Rarely,Human Resources,6,BS,Human Resources,Female,Research Director,1,Divorced,17608,No,1,17,3,6
3916,48,No,Travel_Rarely,Research & Development,2,PHD,Marketing,Female,Sales Representative,4,Divorced,32222,No,4,25,2,8
3917,57,No,Non-Travel,Human Resources,27,PHD,Marketing,Female,Healthcare Representative,1,Single,20001,No,2,27,1,8
3918,44,No,Travel_Frequently,Human Resources,28,PHD,Technical Degree,Male,Research Scientist,2,Married,24427,No,3,30,2,20
3919,21,No,Non-Travel,Sales,5,BS,Other,Male,Research Director,2,Divorced,7703,Yes,1,7,1,14
3920,26,Yes,Travel_Frequently,Sales,2,MS,Other,Female,Laboratory Technician,2,Single,29451,No,1,28,1,20
3921,18,No,Travel_Rarely,Human Resources,14,FSc,Marketing,Male,Sales Representative,2,Single,36613,No,2,3,4,12
3922,49,No,Non-Travel,Research & Development,10,PHD,Life Sciences,Female,Sales Representative,4,Single,13917,No,3,17,2,18
3923,59,No,Non-Travel,Human Resources,29,PHD,Technical Degree,Female,Human Resources,3,Divorced,11061,No,4,32,4,12
3924,26,No,Non-Travel,Human Resources,16,MS,Technical Degree,Male,Research Director,4,Divorced,5422,No,3,35,2,7
3925,23,No,Travel_Rarely,Human Resources,28,MS,Medical,Male,Manufacturing Director,4,Divorced,5078,No,1,2,3,7
3926,38,No,Non-Travel,Research & Development,24,PHD,Human Resources,Female,Sales Representative,1,Married,29638,Yes,1,4,4,14
3927,44,No,Travel_Frequently,Human Resources,4,PHD,Medical,Female,Research Director,3,Single,23600,No,3,21,1,19
3928,39,No,Travel_Frequently,Research & Development,2,PHD,Medical,Female,Manager,3,Divorced,31043,No,3,24,1,0
3929,39,No,Non-Travel,Human Resources,20,PHD,Life Sciences,Female,Manager,1,Single,10278,Yes,4,13,1,16
3930,50,Yes,Non-Travel,Sales,7,PHD,Life Sciences,Male,Research Director,2,Divorced,22675,No,1,18,3,14
3931,33,No,Non-Travel,Research & Development,12,MS,Other,Male,Sales Representative,4,Divorced,27482,No,3,35,2,0
3932,27,No,Travel_Rarely,Research & Development,13,MS,Marketing,Female,Human Resources,4,Divorced,36643,Yes,1,40,4,19
3933,44,Yes,Non-Travel,Sales,24,PHD,Other,Female,Healthcare Representative,4,Single,25296,Yes,3,8,2,8
3934,55,No,Non-Travel,Sales,9,PHD,Technical Degree,Male,Manager,3,Married,1253,Yes,2,13,3,10
3935,33,No,Travel_Frequently,Human Resources,24,MS,Other,Male,Laboratory Technician,1,Married,32415,Yes,4,18,3,13
3936,26,No,Travel_Frequently,Human Resources,8,MS,Life Sciences,Female,Research Scientist,2,Divorced,4865,No,4,34,3,9
3937,45,Yes,Non-Travel,Research & Development,9,PHD,Life Sciences,Male,Research Director,2,Single,14730,No,4,34,3,13
3938,45,No,Travel_Rarely,Human Resources,14,PHD,Marketing,Female,Laboratory Technician,1,Married,28942,No,1,3,4,13
3939,59,No,Travel_Rarely,Research & Development,19,PHD,Life Sciences,Female,Sales Executive,1,Divorced,20528,No,2,6,3,6
3940,48,No,Travel_Rarely,Human Resources,7,PHD,Medical,Male,Manager,2,Single,29559,No,3,20,4,10
3941,19,No,Travel_Rarely,Research & Development,8,FSc,Medical,Female,Research Director,3,Divorced,38172,No,3,19,1,5
3942,52,Yes,Travel_Rarely,Sales,16,PHD,Marketing,Male,Manufacturing Director,2,Divorced,29510,No,3,22,1,18
3943,45,No,Travel_Frequently,Human Resources,27,PHD,Life Sciences,Male,Research Scientist,1,Single,19584,No,2,31,1,8
3944,59,No,Travel_Rarely,Human Resources,24,PHD,Other,Female,Research Director,2,Single,7979,Yes,2,25,1,7
3945,21,No,Travel_Frequently,Human Resources,18,BS,Other,Female,Manager,3,Divorced,2046,No,2,39,1,19
3946,23,Yes,Non-Travel,Sales,7,MS,Marketing,Male,Manufacturing Director,2,Single,32333,No,1,22,2,13
3947,33,No,Travel_Frequently,Research & Development,18,MS,Technical Degree,Female,Healthcare Representative,2,Married,23494,No,3,19,2,13
3948,58,No,Travel_Frequently,Human Resources,10,PHD,Marketing,Male,Research Scientist,3,Divorced,1177,Yes,3,19,2,0
3949,46,No,Non-Travel,Sales,26,PHD,Life Sciences,Female,Research Scientist,3,Married,39328,No,1,39,4,8
3950,28,No,Travel_Frequently,Human Resources,19,MS,Human Resources,Female,Research Scientist,1,Married,27399,No,3,40,4,6
3951,41,No,Non-Travel,Sales,26,PHD,Medical,Male,Sales Executive,4,Married,30590,Yes,1,6,1,17
3952,46,No,Travel_Frequently,Sales,1,PHD,Life Sciences,Female,Human Resources,3,Single,3734,Yes,4,34,4,16
3953,20,No,Travel_Rarely,Human Resources,21,FSc,Technical Degree,Female,Manufacturing Director,1,Single,27777,No,4,18,1,17
3954,45,No,Non-Travel,Sales,5,PHD,Marketing,Male,Research Director,1,Single,10431,Yes,3,15,4,19
3955,43,No,Travel_Rarely,Research & Development,12,PHD,Technical Degree,Female,Laboratory Technician,2,Single,37559,No,1,35,4,12
3956,56,Yes,Non-Travel,Sales,13,PHD,Technical Degree,Male,Sales Representative,3,Married,6987,Yes,3,5,1,1
3957,51,No,Travel_Rarely,Human Resources,24,PHD,Other,Female,Laboratory Technician,4,Married,13714,No,3,36,2,13
3958,35,Yes,Non-Travel,Research & Development,12,MS,Technical Degree,Female,Research Scientist,2,Divorced,29472,No,3,6,1,16
3959,58,No,Travel_Frequently,Research & Development,24,PHD,Human Resources,Female,Manufacturing Director,2,Divorced,6998,No,1,28,1,14
3960,21,No,Non-Travel,Human Resources,17,BS,Human Resources,Male,Manager,2,Married,34868,No,4,27,1,6
3961,44,No,Non-Travel,Sales,19,PHD,Technical Degree,Female,Sales Representative,1,Married,3436,Yes,3,28,4,7
3962,28,No,Travel_Frequently,Research & Development,23,MS,Human Resources,Male,Laboratory Technician,1,Married,16152,No,4,29,3,2
3963,35,No,Travel_Frequently,Sales,12,MS,Human Resources,Female,Research Director,3,Divorced,14492,Yes,3,18,2,3
3964,35,Yes,Non-Travel,Research & Development,13,MS,Marketing,Male,Research Director,2,Single,32977,Yes,2,11,3,18
3965,20,No,Travel_Rarely,Sales,18,FSc,Technical Degree,Male,Laboratory Technician,1,Divorced,32125,Yes,1,19,3,13
3966,39,No,Travel_Rarely,Sales,25,PHD,Human Resources,Female,Research Scientist,1,Single,23631,No,3,7,4,5
3967,44,Yes,Travel_Frequently,Human Resources,19,PHD,Life Sciences,Male,Research Scientist,4,Single,32154,No,2,31,4,19
3968,27,Yes,Travel_Rarely,Human Resources,17,MS,Medical,Male,Research Scientist,1,Married,29635,No,3,30,1,0
3969,34,No,Non-Travel,Research & Development,5,MS,Human Resources,Male,Laboratory Technician,3,Single,7816,Yes,4,26,1,0
3970,43,No,Travel_Frequently,Human Resources,17,PHD,Technical Degree,Male,Human Resources,1,Divorced,10207,No,2,37,2,18
3971,45,Yes,Travel_Rarely,Research & Development,21,PHD,Medical,Female,Laboratory Technician,4,Single,24547,No,2,34,4,11
3972,49,Yes,Non-Travel,Human Resources,13,PHD,Medical,Male,Laboratory Technician,4,Divorced,33707,Yes,2,27,2,4
3973,34,Yes,Travel_Frequently,Sales,10,MS,Marketing,Male,Laboratory Technician,1,Married,38765,Yes,1,24,1,16
3974,49,Yes,Travel_Rarely,Sales,1,PHD,Life Sciences,Female,Laboratory Technician,1,Married,12675,No,4,15,2,17
3975,19,No,Travel_Frequently,Research & Development,7,FSc,Human Resources,Female,Sales Representative,1,Married,26139,Yes,3,1,2,20
3976,22,No,Travel_Rarely,Human Resources,7,BS,Human Resources,Male,Laboratory Technician,1,Divorced,34520,No,1,2,1,3
3977,18,No,Travel_Frequently,Human Resources,21,FSc,Other,Female,Research Scientist,4,Single,19820,Yes,2,18,3,11
3978,20,No,Travel_Frequently,Human Resources,21,FSc,Life Sciences,Male,Manufacturing Director,4,Divorced,5909,No,2,12,2,1
3979,20,No,Travel_Frequently,Research & Development,17,FSc,Other,Male,Healthcare Representative,1,Divorced,7925,No,4,29,4,12
3980,57,No,Non-Travel,Sales,25,PHD,Human Resources,Male,Research Director,3,Single,39270,No,2,17,4,20
3981,30,No,Non-Travel,Sales,22,MS,Technical Degree,Female,Sales Representative,4,Single,18967,Yes,4,18,1,14
3982,28,No,Travel_Rarely,Research & Development,2,MS,Technical Degree,Female,Research Director,1,Married,35297,Yes,1,37,4,17
3983,34,No,Non-Travel,Sales,10,MS,Life Sciences,Female,Manufacturing Director,3,Single,15962,No,2,21,2,6
3984,47,No,Travel_Rarely,Sales,13,PHD,Life Sciences,Female,Research Director,3,Single,27155,No,4,31,4,11
3985,49,No,Non-Travel,Research & Development,28,PHD,Other,Female,Sales Executive,1,Single,9715,No,1,15,1,20
3986,43,No,Travel_Rarely,Sales,7,PHD,Life Sciences,Male,Laboratory Technician,2,Single,35236,No,1,19,1,11
3987,58,No,Non-Travel,Research & Development,21,PHD,Marketing,Male,Manufacturing Director,2,Divorced,36070,Yes,3,21,3,15
3988,31,No,Non-Travel,Sales,28,MS,Other,Male,Laboratory Technician,2,Divorced,8982,No,1,1,4,1
3989,46,Yes,Travel_Rarely,Research & Development,17,PHD,Technical Degree,Female,Research Director,2,Single,28858,No,2,16,1,18
3990,38,No,Non-Travel,Research & Development,25,PHD,Marketing,Male,Manufacturing Director,2,Married,2792,No,2,27,1,8
3991,39,No,Non-Travel,Human Resources,16,PHD,Marketing,Male,Manufacturing Director,4,Single,24385,No,4,39,3,7
